C/A,UNIT,DATE,TIME,ENTRIES,EXITS,num_turnstiles_per_group
R147,R033,05/13/2019,00:00:00,2468,516,9
R148,R033,06/05/2019,00:00:00,4163,517,8
R151,R033,11/16/2019,07:00:00,523,516,9
N062A,R010,12/28/2019,05:00:00,1183,515,10
N063A,R011,01/29/2019,03:00:00,549,512,12
N062A,R010,02/08/2019,05:00:00,600,514,10
R151,R033,03/31/2019,08:00:00,529,515,9
N062A,R010,04/16/2019,06:00:00,499,514,10
R148,R033,06/07/2019,00:00:00,4366,516,8
R148,R033,06/26/2019,00:00:00,3845,516,8
N062A,R010,07/18/2019,06:00:00,518,514,10
N062A,R010,08/30/2019,06:00:00,618,514,10
N063,R011,10/14/2019,00:00:00,1278,514,10
N062,R011,11/26/2019,03:00:00,271,514,10
R148,R033,12/22/2019,23:00:00,1962,518,6
R148,R033,02/19/2019,07:00:00,120,515,8
R147,R033,03/22/2019,00:00:00,3919,514,9
N062A,R010,05/18/2019,06:00:00,834,513,10
R143,R032,06/08/2019,08:00:00,225,515,8
N062A,R010,07/17/2019,06:00:00,603,513,10
N063A,R011,09/28/2019,04:00:00,547,512,11
R151,R033,11/11/2019,03:00:00,1632,514,9
A021,R032,01/11/2019,07:00:00,400,514,8
N063A,R011,02/13/2019,08:33:13,8709,510,12
N063A,R011,03/05/2019,03:00:00,607,510,12
N060,R010,03/12/2019,02:00:00,1897,513,9
N062A,R010,09/03/2019,06:00:00,581,512,10
R145,R032,08/31/2019,08:00:00,199,514,8
N062A,R010,11/09/2019,05:00:00,1038,512,10
N062,R011,01/20/2019,03:00:00,209,511,10
R148,R033,02/20/2019,07:00:00,138,513,8
A021,R032,03/08/2019,07:00:00,425,513,8
R148,R033,03/15/2019,00:00:00,4070,513,8
N062A,R010,03/25/2019,02:00:00,2176,511,10
N063A,R011,03/23/2019,04:00:00,490,509,12
N060,R010,04/30/2019,02:00:00,1522,512,9
R147,R033,08/17/2019,08:00:00,488,512,9
R145,R032,09/14/2019,08:00:00,228,513,8
R151,R033,09/15/2019,04:00:00,2410,512,9
N062A,R010,10/15/2019,06:00:00,564,511,10
R145,R032,11/17/2019,03:00:00,544,513,8
N063A,R011,01/02/2019,03:00:00,526,508,12
N062A,R010,01/05/2019,05:00:00,1076,510,10
R148,R033,02/05/2019,07:00:00,167,512,8
R145,R032,02/28/2019,07:00:00,432,512,8
N060,R010,04/17/2019,02:00:00,2103,511,9
N062A,R010,07/13/2019,06:00:00,947,510,10
R151,R033,08/29/2019,04:00:00,995,511,9
R147,R033,09/14/2019,08:00:00,410,511,9
N062A,R010,10/22/2019,06:00:00,510,510,10
N062A,R010,11/02/2019,06:00:00,719,510,10
R147,R033,12/20/2019,07:00:00,436,511,9
R145,R032,12/22/2019,03:00:00,545,512,8
R147,R033,12/24/2019,07:00:00,349,511,9
R145,R032,01/29/2019,07:00:00,417,511,8
R148,R033,02/11/2019,23:00:00,3709,511,8
N062,R011,03/23/2019,08:00:00,453,509,10
N062A,R010,06/03/2019,06:00:00,532,509,10
N062A,R010,07/15/2019,06:00:00,562,509,10
N062A,R010,10/13/2019,06:00:00,836,509,10
R147,R033,10/17/2019,00:00:00,3920,510,9
N063A,R011,12/03/2019,03:00:00,605,507,12
N062A,R010,12/29/2019,05:00:00,1202,509,10
R147,R033,01/31/2019,23:00:00,3240,509,9
A021,R032,02/12/2019,07:00:00,406,510,8
R145,R032,02/13/2019,07:00:00,427,510,8
A021,R032,02/25/2019,07:00:00,451,510,8
N062A,R010,04/23/2019,06:00:00,529,508,10
R147,R033,08/08/2019,00:00:00,3947,509,9
N062A,R010,10/08/2019,06:00:00,545,508,10
N062,R011,01/11/2019,03:00:00,256,507,10
A021,R032,01/22/2019,07:00:00,410,509,8
R151,R033,02/19/2019,03:00:00,1271,508,9
N062,R011,02/28/2019,03:00:00,236,507,10
R151,R033,03/05/2019,03:00:00,1394,508,9
N063,R011,07/05/2019,00:00:00,1256,507,10
N062A,R010,07/08/2019,06:00:00,578,507,10
N062A,R010,08/15/2019,06:00:00,535,507,10
R143,R032,09/21/2019,08:00:00,232,509,8
N060,R010,10/03/2019,02:00:00,2261,508,9
N063,R011,10/16/2019,00:00:00,1211,507,10
R151,R033,01/12/2019,07:00:00,454,507,9
N063A,R011,01/23/2019,03:00:00,564,504,12
R148,R033,01/22/2019,07:00:00,117,508,8
R151,R033,01/19/2019,07:00:00,526,507,9
N063,R011,03/20/2019,00:00:00,860,506,10
R148,R033,04/09/2019,00:00:00,4128,508,8
N062A,R010,04/29/2019,06:00:00,685,506,10
N063A,R011,11/05/2019,03:00:00,787,504,12
N063,R011,11/28/2019,23:00:00,1064,506,10
R145,R032,01/09/2019,07:00:00,446,507,8
R148,R033,02/04/2019,07:00:00,137,507,8
R148,R033,04/11/2019,00:00:00,4930,507,8
N063A,R011,07/01/2019,04:00:00,453,503,12
A021,R032,10/12/2019,08:00:00,176,507,8
R151,R033,01/17/2019,03:00:00,1863,505,9
R148,R033,02/13/2019,07:00:00,123,506,8
N060,R010,05/15/2019,02:00:00,2066,505,9
N062A,R010,05/20/2019,06:00:00,566,504,10
N063A,R011,07/21/2019,04:00:00,605,502,12
R145,R032,07/20/2019,08:00:00,180,506,8
R148,R033,08/05/2019,00:00:00,2049,506,8
N062A,R010,08/29/2019,06:00:00,547,504,10
R148,R033,10/25/2019,00:00:00,2706,508,6
R147,R033,12/23/2019,07:00:00,386,506,8
N060,R010,01/01/2019,09:00:00,304,504,9
R148,R033,02/05/2019,23:00:00,4602,505,8
A021,R032,02/11/2019,07:00:00,448,505,8
N062A,R010,02/23/2019,05:00:00,1034,503,10
R148,R033,02/26/2019,23:00:00,4371,505,8
R145,R032,03/30/2019,08:00:00,180,505,8
R148,R033,05/27/2019,00:00:00,2529,505,8
N062A,R010,06/17/2019,06:00:00,548,503,10
N060,R010,09/18/2019,02:00:00,1924,504,9
N062A,R010,09/23/2019,06:00:00,506,503,10
N063A,R011,01/16/2019,03:00:00,639,500,12
A021,R032,03/09/2019,03:00:00,495,504,8
A021,R032,06/08/2019,08:00:00,215,504,8
N062A,R010,07/27/2019,06:00:00,832,502,10
N062A,R010,09/04/2019,06:00:00,529,502,10
N060,R010,09/11/2019,02:00:00,1915,503,9
R151,R033,11/28/2019,07:00:00,408,503,9
N062A,R010,12/18/2019,05:00:00,564,502,10
R147,R033,12/27/2019,07:00:00,383,503,9
N063A,R011,01/05/2019,07:00:00,795,499,12
R151,R033,06/02/2019,08:00:00,520,502,9
R151,R033,07/07/2019,08:00:00,438,502,9
R148,R033,07/22/2019,00:00:00,1986,503,8
N062,R011,08/25/2019,08:00:00,349,501,10
R145,R032,08/24/2019,08:00:00,227,503,8
N062A,R010,12/22/2019,05:00:00,1154,501,10
N062A,R010,01/04/2019,05:00:00,680,500,10
N063A,R011,02/13/2019,03:00:00,568,498,12
R148,R033,03/26/2019,00:00:00,3203,502,8
N063A,R011,04/20/2019,04:00:00,479,498,12
R148,R033,04/24/2019,00:00:00,4153,502,8
N063,R011,07/05/2019,08:00:00,2213,500,10
R148,R033,10/24/2019,00:00:00,2562,504,6
N060,R010,01/22/2019,01:00:00,1764,500,9
R151,R033,03/07/2019,03:00:00,1551,500,9
R148,R033,04/04/2019,00:00:00,4953,501,8
R145,R032,04/13/2019,08:00:00,168,501,8
N060,R010,04/24/2019,02:00:00,1869,500,9
R147,R033,05/15/2019,00:00:00,3442,500,9
R151,R033,06/16/2019,08:00:00,438,500,9
N062A,R010,08/31/2019,06:00:00,808,499,10
R143,R032,09/07/2019,08:00:00,206,501,8
R148,R033,09/24/2019,00:00:00,3158,501,8
R143,R032,10/05/2019,08:00:00,215,501,8
N063A,R011,12/26/2019,03:00:00,514,497,12
R148,R033,01/13/2019,11:00:00,557,500,8
N063,R011,01/27/2019,23:00:00,1023,498,10
R151,R033,02/05/2019,03:00:00,1315,499,9
R148,R033,04/01/2019,00:00:00,2299,500,8
R148,R033,05/12/2019,00:00:00,3499,500,8
R151,R033,09/07/2019,04:00:00,2268,499,9
N062A,R010,09/16/2019,06:00:00,553,498,10
N063A,R011,11/30/2019,07:00:00,743,496,12
R151,R033,01/16/2019,03:00:00,1514,498,9
N063,R011,01/20/2019,23:00:00,778,497,10
R151,R033,01/23/2019,03:00:00,1827,498,9
R145,R032,02/19/2019,07:00:00,419,499,8
R148,R033,04/10/2019,00:00:00,4503,499,8
N062A,R010,04/27/2019,06:00:00,1358,497,10
R147,R033,10/21/2019,00:00:00,3235,498,9
R151,R033,10/27/2019,04:00:00,2240,499,8
N060,R010,12/25/2019,09:00:00,228,498,9
R148,R033,02/12/2019,07:00:00,122,498,8
R148,R033,02/26/2019,07:00:00,138,498,8
N063,R011,03/22/2019,00:00:00,885,496,10
A021,R032,12/07/2019,03:00:00,512,498,8
R145,R032,05/04/2019,08:00:00,194,497,8
N062A,R010,05/28/2019,06:00:00,549,496,9
R145,R032,06/29/2019,08:00:00,239,497,8
R148,R033,07/04/2019,12:00:00,987,497,8
N062A,R010,07/06/2019,06:00:00,803,495,10
N062A,R010,07/29/2019,06:00:00,554,495,10
N062A,R010,08/13/2019,06:00:00,552,495,10
N060,R010,09/24/2019,02:00:00,1776,496,9
N063A,R011,10/18/2019,04:00:00,396,493,12
R143,R032,10/19/2019,08:00:00,234,497,8
N063A,R011,11/25/2019,03:00:00,628,493,12
R145,R032,12/08/2019,03:00:00,558,497,8
R145,R032,01/23/2019,07:00:00,417,496,8
R145,R032,01/28/2019,07:00:00,406,496,8
R151,R033,02/26/2019,03:00:00,1204,495,9
N062A,R010,05/04/2019,06:00:00,895,494,10
A021,R032,05/11/2019,08:00:00,181,496,8
N062A,R010,06/10/2019,06:00:00,593,494,10
N062A,R010,09/05/2019,06:00:00,537,494,10
R148,R033,09/23/2019,00:00:00,2172,496,8
R148,R033,09/30/2019,00:00:00,2010,496,8
N063A,R011,11/11/2019,03:00:00,569,492,12
R145,R032,01/08/2019,07:00:00,432,495,8
R145,R032,01/21/2019,23:00:00,921,495,8
N062,R011,02/20/2019,03:00:00,256,493,10
R148,R033,02/28/2019,07:00:00,135,495,8
R151,R033,03/06/2019,03:00:00,1577,494,9
R151,R033,04/09/2019,04:00:00,1068,494,9
R147,R033,05/15/2019,08:34:04,314,494,9
N060,R010,08/14/2019,02:00:00,1799,494,9
R151,R033,09/02/2019,04:00:00,1852,494,9
N062A,R010,09/14/2019,06:00:00,778,493,10
N062,R011,11/19/2019,03:00:00,259,493,10
N063A,R011,11/18/2019,03:00:00,544,491,12
N062,R011,01/03/2019,03:00:00,326,492,10
R151,R033,01/08/2019,03:00:00,1320,493,9
A021,R032,01/14/2019,07:00:00,423,494,8
R148,R033,02/07/2019,07:00:00,158,494,8
R145,R032,02/14/2019,07:00:00,464,494,8
N063A,R011,02/25/2019,03:00:00,606,490,12
N063,R011,04/07/2019,12:00:00,1581,492,10
N062A,R010,06/04/2019,06:00:00,554,493,9
N063A,R011,07/04/2019,04:00:00,382,490,12
N063,R011,07/28/2019,00:00:00,1270,492,10
N062A,R010,10/12/2019,06:00:00,796,492,10
N062A,R010,11/17/2019,05:00:00,1097,492,10
A021,R032,12/21/2019,03:00:00,512,494,8
A021,R032,01/28/2019,07:00:00,451,493,8
R145,R032,02/07/2019,07:00:00,427,494,7
N062,R011,02/27/2019,03:00:00,245,491,10
N062,R011,03/01/2019,07:00:00,1120,491,10
A021,R032,06/01/2019,08:00:00,188,493,8
R147,R033,06/11/2019,00:00:00,2892,492,9
N060,R010,08/13/2019,02:00:00,1522,492,9
N062A,R010,10/30/2019,06:00:00,509,491,10
R147,R033,10/28/2019,00:00:00,3237,492,9
R143,R032,01/15/2019,07:00:00,259,493,7
R145,R032,01/17/2019,07:00:00,442,492,8
R143,R032,01/28/2019,07:42:48,305,492,8
R148,R033,02/27/2019,07:00:00,140,492,8
N062A,R010,05/06/2019,06:00:00,497,490,10
N062A,R010,05/14/2019,06:00:00,535,490,10
N060,R010,09/30/2019,02:00:00,1334,491,9
R147,R033,09/28/2019,08:00:00,468,491,9
R147,R033,10/12/2019,08:00:00,489,491,9
R143,R032,11/24/2019,23:00:00,832,492,8
R151,R033,12/10/2019,03:00:00,1552,492,8
R151,R033,12/30/2019,03:00:00,1806,491,9
R148,R033,01/30/2019,07:00:00,142,491,8
N062A,R010,02/02/2019,05:00:00,789,489,10
R147,R033,02/03/2019,23:00:00,2218,490,9
R151,R033,03/16/2019,04:00:00,2230,490,9
N063,R011,10/15/2019,12:00:00,1017,489,10
R145,R032,12/27/2019,07:00:00,346,491,8
R145,R032,01/24/2019,07:00:00,403,490,8
R148,R033,02/06/2019,07:00:00,149,490,8
R148,R033,02/14/2019,07:00:00,148,490,8
N063A,R011,02/19/2019,03:00:00,601,486,12
N062A,R010,05/30/2019,06:00:00,537,488,10
A021,R032,06/22/2019,08:00:00,202,490,8
N062A,R010,07/23/2019,06:00:00,495,488,10
N062A,R010,08/05/2019,06:00:00,637,488,10
N062A,R010,09/25/2019,06:00:00,519,488,10
R145,R032,01/16/2019,07:00:00,445,489,8
N062A,R010,01/19/2019,05:00:00,1087,487,10
R148,R033,01/30/2019,23:00:00,4425,489,8
R148,R033,02/04/2019,23:00:00,3574,489,8
R145,R032,03/04/2019,07:00:00,284,489,8
N062A,R010,03/09/2019,05:00:00,1292,487,10
N062A,R010,08/03/2019,06:00:00,844,487,10
N062A,R010,09/11/2019,06:00:00,594,487,10
N063A,R011,12/28/2019,07:00:00,765,485,12
R147,R033,12/31/2019,07:00:00,499,488,9
R145,R032,01/04/2019,07:00:00,434,488,8
R148,R033,01/28/2019,23:00:00,3693,488,8
R145,R032,02/15/2019,07:00:00,437,488,8
R151,R033,02/12/2019,03:00:00,1328,487,9
R145,R032,02/16/2019,03:00:00,526,488,8
N060,R010,04/15/2019,02:00:00,1202,487,9
R145,R032,04/27/2019,08:00:00,196,488,8
R148,R033,11/05/2019,23:00:00,3314,490,6
R151,R033,12/26/2019,03:00:00,2258,487,9
R143,R032,12/30/2019,07:00:00,264,488,8
R148,R033,01/23/2019,07:00:00,129,487,8
A021,R032,02/15/2019,07:00:00,437,487,8
N062A,R010,02/15/2019,05:00:00,941,485,10
N063A,R011,03/04/2019,03:00:00,579,483,12
R143,R032,05/04/2019,08:00:00,204,487,8
N062A,R010,08/23/2019,06:00:00,584,485,10
N062A,R010,09/27/2019,06:00:00,600,485,10
R148,R033,11/04/2019,23:00:00,2816,489,6
R148,R033,11/06/2019,23:00:00,3416,489,6
R143,R032,01/13/2019,23:00:00,585,486,8
R145,R032,02/12/2019,07:00:00,400,486,8
A021,R032,03/01/2019,07:00:00,362,486,8
R148,R033,04/12/2019,00:00:00,4848,486,8
N062,R011,07/21/2019,08:00:00,294,484,10
N062A,R010,08/06/2019,06:00:00,579,484,10
N063,R011,08/11/2019,00:00:00,1158,484,10
R151,R033,09/06/2019,04:00:00,1591,485,9
R143,R032,11/02/2019,08:00:00,224,486,8
N062A,R010,11/10/2019,05:00:00,1086,484,10
R148,R033,12/01/2019,11:00:00,458,488,6
A021,R032,12/14/2019,03:00:00,539,486,8
A021,R032,12/27/2019,07:00:00,369,486,8
N062A,R010,12/31/2019,05:00:00,791,484,10
R143,R032,12/31/2019,07:00:00,291,486,8
R145,R032,01/14/2019,07:00:00,407,485,8
R145,R032,01/18/2019,07:00:00,364,485,8
A021,R032,02/22/2019,07:00:00,440,485,8
R147,R033,03/30/2019,08:00:00,414,484,9
R147,R033,05/18/2019,08:00:00,451,484,9
R151,R033,05/26/2019,08:00:00,437,484,9
N062A,R010,06/22/2019,06:00:00,891,483,10
R151,R033,06/23/2019,08:00:00,597,484,9
R151,R033,07/21/2019,08:00:00,484,484,9
A021,R032,07/27/2019,08:00:00,186,485,8
N060,R010,08/20/2019,02:00:00,1573,484,9
A021,R032,12/28/2019,03:00:00,466,485,8
R145,R032,12/28/2019,03:00:00,530,485,8
R145,R032,01/03/2019,07:00:00,451,484,8
N062,R011,02/06/2019,03:00:00,225,482,10
R145,R032,02/10/2019,03:00:00,450,484,8
R151,R033,03/01/2019,03:00:00,1828,483,9
N062A,R010,03/29/2019,02:00:00,2172,482,10
N062A,R010,04/20/2019,06:00:00,600,482,10
R148,R033,05/22/2019,00:00:00,4088,484,8
N062A,R010,06/05/2019,06:00:00,586,483,9
R145,R032,08/10/2019,08:00:00,246,484,8
R147,R033,09/07/2019,08:00:00,419,483,9
R148,R033,09/16/2019,00:00:00,2144,484,8
R151,R033,12/19/2019,03:00:00,1824,484,8
R151,R033,01/15/2019,03:00:00,1274,482,9
R148,R033,02/21/2019,07:00:00,160,483,8
R148,R033,03/29/2019,00:00:00,4177,483,8
R148,R033,04/23/2019,00:00:00,2928,483,8
N060,R010,05/29/2019,02:00:00,1925,482,9
R147,R033,06/01/2019,08:00:00,430,482,9
N062A,R010,07/22/2019,06:00:00,531,481,10
R145,R032,11/24/2019,03:00:00,493,484,7
R151,R033,12/05/2019,03:00:00,2451,483,8
A021,R032,01/18/2019,07:00:00,420,482,8
R145,R032,02/04/2019,07:00:00,404,482,8
N062A,R010,03/14/2019,06:00:00,570,480,10
R148,R033,05/16/2019,08:27:26,101,482,8
R151,R033,08/04/2019,08:00:00,501,481,9
A021,R032,08/24/2019,04:00:00,471,482,8
N060,R010,09/17/2019,02:00:00,1689,481,9
N063,R011,09/16/2019,00:00:00,982,480,10
R148,R033,11/02/2019,00:00:00,2365,484,6
N062A,R010,11/24/2019,05:00:00,1065,480,10
R148,R033,11/24/2019,11:00:00,431,484,6
N063A,R011,12/22/2019,07:00:00,439,478,12
R148,R033,01/01/2019,23:00:00,3143,481,8
R143,R032,01/20/2019,23:00:00,636,481,8
R151,R033,04/13/2019,04:00:00,1866,480,9
A021,R032,06/15/2019,08:00:00,201,481,8
R151,R033,03/17/2019,04:00:00,2308,479,9
A021,R032,10/19/2019,08:00:00,196,480,8
N063,R011,11/24/2019,11:00:00,1268,478,10
R143,R032,12/24/2019,07:00:00,277,480,8
N062,R011,01/06/2019,03:00:00,354,477,10
N062A,R010,02/16/2019,05:00:00,1074,478,9
R145,R032,03/02/2019,03:00:00,515,479,8
R145,R032,04/06/2019,08:00:00,201,479,8
N063,R011,08/17/2019,08:00:00,771,477,10
R151,R033,02/01/2019,03:00:00,1253,477,9
N063A,R011,02/05/2019,03:00:00,593,474,12
R148,R033,02/25/2019,07:00:00,119,478,8
R143,R032,05/18/2019,08:00:00,236,478,8
R145,R032,07/06/2019,08:00:00,175,478,8
N062,R011,11/05/2019,03:00:00,342,476,10
R151,R033,12/09/2019,03:00:00,1703,478,8
R151,R033,02/07/2019,03:00:00,1435,476,9
R148,R033,02/11/2019,07:00:00,124,477,8
R151,R033,02/28/2019,03:00:00,1707,476,9
N063,R011,07/28/2019,12:00:00,1667,475,10
N063A,R011,08/29/2019,04:00:00,305,473,12
N062A,R010,09/24/2019,06:00:00,472,475,10
R147,R033,10/19/2019,08:00:00,416,476,9
N062,R011,11/27/2019,07:00:00,1362,475,10
R151,R033,11/30/2019,07:00:00,484,476,9
N063A,R011,12/09/2019,03:00:00,589,473,12
R151,R033,12/16/2019,03:00:00,1749,477,8
R143,R032,05/11/2019,08:00:00,235,476,8
R148,R033,10/27/2019,12:00:00,740,478,6
N062,R011,12/03/2019,03:00:00,278,474,10
R145,R032,01/11/2019,07:00:00,405,475,8
N063,R011,01/13/2019,11:00:00,1028,473,10
A021,R032,01/31/2019,07:00:00,353,475,8
R145,R032,01/30/2019,07:00:00,434,475,8
R147,R033,01/30/2019,23:00:00,2922,474,9
R145,R032,02/17/2019,03:00:00,431,475,8
R148,R033,03/06/2019,07:00:00,146,475,8
R147,R033,03/14/2019,00:00:00,4161,474,9
A021,R032,03/30/2019,04:00:00,361,475,8
N060,R010,06/11/2019,02:00:00,1415,474,9
N063,R011,07/08/2019,00:00:00,1246,473,10
N062A,R010,08/10/2019,06:00:00,731,473,10
R148,R033,11/05/2019,07:00:00,119,477,6
N062A,R010,11/22/2019,05:00:00,609,473,10
R143,R032,12/26/2019,07:00:00,263,475,8
A021,R032,12/31/2019,07:00:00,310,475,8
R147,R033,12/30/2019,07:00:00,327,474,9
R145,R032,02/08/2019,07:00:00,415,474,8
N060,R010,03/18/2019,02:00:00,1324,473,9
N062A,R010,03/21/2019,02:00:00,1948,472,10
N062A,R010,08/27/2019,06:00:00,472,472,10
N062,R011,11/12/2019,07:00:00,1419,472,10
R148,R033,01/14/2019,23:00:00,3839,473,8
R145,R032,01/25/2019,07:00:00,423,473,8
R151,R033,03/09/2019,07:00:00,545,472,9
R145,R032,03/23/2019,08:00:00,184,473,8
N062A,R010,08/12/2019,06:00:00,523,471,10
A021,R032,12/08/2019,03:00:00,468,473,8
A021,R032,12/23/2019,07:00:00,369,473,8
R148,R033,01/16/2019,11:00:00,325,472,8
N062A,R010,02/03/2019,05:00:00,992,470,10
R148,R033,05/09/2019,00:00:00,4662,472,8
N063,R011,05/20/2019,00:00:00,1335,470,10
N062A,R010,06/11/2019,06:00:00,557,470,10
R151,R033,06/21/2019,04:00:00,1442,471,9
R148,R033,06/25/2019,00:00:00,3637,472,8
R151,R033,06/28/2019,04:00:00,1642,471,9
N062A,R010,08/20/2019,06:00:00,566,470,10
N060,R010,09/23/2019,02:00:00,1326,471,9
N062A,R010,09/26/2019,06:00:00,510,470,10
R147,R033,09/21/2019,08:00:00,434,471,9
N063,R011,10/27/2019,00:00:00,1422,470,10
N062,R011,11/12/2019,03:00:00,307,470,10
N062,R011,01/13/2019,03:00:00,306,469,10
N062A,R010,01/13/2019,05:00:00,902,469,10
N062,R011,01/24/2019,03:00:00,222,469,10
N063A,R011,02/04/2019,03:00:00,812,467,12
N063A,R011,02/17/2019,07:00:00,377,467,12
R148,R033,03/08/2019,23:00:00,2916,471,8
N062A,R010,05/15/2019,06:00:00,562,469,10
R151,R033,07/21/2019,04:00:00,2308,470,9
N062A,R010,12/30/2019,05:00:00,606,469,10
R148,R033,01/24/2019,07:00:00,173,470,8
R148,R033,01/29/2019,07:00:00,162,470,8
R151,R033,01/30/2019,03:00:00,1347,469,9
N062A,R010,05/25/2019,06:00:00,883,468,10
R148,R033,07/29/2019,00:00:00,2166,470,8
R151,R033,08/18/2019,04:00:00,2003,469,9
N063A,R011,11/04/2019,03:00:00,632,466,12
N063A,R011,01/24/2019,03:00:00,609,465,12
A021,R032,07/13/2019,08:00:00,240,469,8
N062A,R010,10/14/2019,06:00:00,538,467,10
N063A,R011,11/10/2019,07:00:00,383,465,12
N062A,R010,01/03/2019,05:00:00,627,466,10
R151,R033,04/21/2019,08:00:00,568,467,9
N062A,R010,07/20/2019,06:00:00,830,466,10
R145,R032,09/22/2019,04:00:00,397,468,8
N062A,R010,09/30/2019,06:00:00,483,466,10
R148,R033,11/07/2019,07:00:00,113,470,6
R143,R032,11/16/2019,03:00:00,722,468,8
N062,R011,12/20/2019,07:00:00,1441,466,10
N062,R011,01/10/2019,03:00:00,244,465,10
R151,R033,02/06/2019,03:00:00,1633,466,9
N062A,R010,03/18/2019,06:00:00,524,465,10
R148,R033,10/03/2019,00:00:00,2649,467,8
R151,R033,11/04/2019,03:00:00,1679,466,9
R148,R033,02/08/2019,07:00:00,158,466,8
A021,R032,02/23/2019,03:00:00,514,466,8
A021,R032,02/28/2019,07:00:00,432,466,8
R147,R033,02/26/2019,07:00:00,320,465,9
N062A,R010,03/11/2019,06:00:00,527,464,10
N062,R011,06/04/2019,10:49:10,1039,464,10
N060,R010,10/29/2019,02:00:00,1839,465,9
N062A,R010,10/28/2019,06:00:00,491,464,10
N062A,R010,12/07/2019,05:00:00,967,465,9
A021,R032,01/27/2019,03:00:00,387,465,8
R148,R033,01/28/2019,07:00:00,126,465,8
R151,R033,02/14/2019,03:00:00,1639,464,9
R147,R033,02/21/2019,07:00:00,296,464,9
R148,R033,03/14/2019,00:00:00,3948,465,8
R145,R032,09/02/2019,04:00:00,272,465,8
R151,R033,10/27/2019,08:00:00,590,465,8
N062A,R010,01/27/2019,05:00:00,1018,462,10
R145,R032,02/11/2019,07:00:00,427,464,8
R145,R032,03/16/2019,08:00:00,187,464,8
N063A,R011,05/17/2019,04:00:00,408,460,12
R151,R033,09/03/2019,04:00:00,852,463,9
N062A,R010,10/20/2019,06:00:00,766,462,10
R148,R033,11/12/2019,07:00:00,109,466,6
R147,R033,01/16/2019,07:00:00,372,462,9
R148,R033,01/20/2019,23:00:00,2080,463,8
R148,R033,01/25/2019,07:00:00,152,463,8
R148,R033,02/12/2019,23:00:00,3765,463,8
R145,R032,03/03/2019,03:00:00,529,463,8
R143,R032,03/23/2019,08:00:00,207,463,8
R148,R033,05/23/2019,00:00:00,4590,463,8
R148,R033,07/23/2019,00:00:00,2350,463,8
N063,R011,12/25/2019,11:00:00,863,461,10
N062,R011,01/04/2019,03:00:00,257,460,10
R151,R033,01/30/2019,15:28:27,456,461,9
N063,R011,02/03/2019,23:00:00,814,460,10
R151,R033,08/24/2019,08:00:00,567,461,9
N062A,R010,09/10/2019,06:00:00,519,460,10
N062A,R010,12/27/2019,05:00:00,781,460,10
R148,R033,03/03/2019,23:00:00,1830,461,8
N063,R011,03/21/2019,00:00:00,832,459,10
N062A,R010,05/11/2019,06:00:00,854,459,10
R151,R033,06/12/2019,08:18:06,327,460,9
N062A,R010,07/28/2019,06:00:00,804,459,10
N060,R010,09/16/2019,02:00:00,1436,460,9
R143,R032,09/14/2019,08:00:00,214,461,8
N062A,R010,10/01/2019,06:00:00,502,459,10
N062A,R010,10/05/2019,06:00:00,544,459,10
R147,R033,12/21/2019,03:00:00,2619,460,9
N063A,R011,01/08/2019,03:00:00,554,456,12
R151,R033,02/23/2019,07:00:00,528,459,9
R151,R033,02/27/2019,03:00:00,1524,459,9
R148,R033,03/07/2019,07:00:00,147,460,8
R148,R033,05/24/2019,00:00:00,4048,460,8
N063A,R011,09/03/2019,04:00:00,248,456,12
N060,R010,10/15/2019,02:00:00,1566,459,9
R143,R032,10/12/2019,08:00:00,239,460,8
N062,R011,12/17/2019,07:00:00,1579,458,10
R147,R033,01/07/2019,23:00:00,2900,458,9
N062A,R010,01/12/2019,05:00:00,868,457,10
R148,R033,05/10/2019,00:00:00,4317,459,8
N063,R011,09/23/2019,00:00:00,1041,457,10
N063A,R011,10/25/2019,04:00:00,380,455,12
R147,R033,11/11/2019,07:00:00,389,458,9
N062,R011,11/29/2019,03:00:00,421,457,10
N063A,R011,12/15/2019,07:00:00,442,455,12
R147,R033,02/12/2019,23:00:00,2963,457,9
N062A,R010,03/08/2019,05:00:00,835,456,10
R151,R033,04/06/2019,04:00:00,2081,457,9
N062A,R010,06/15/2019,06:00:00,793,456,10
N062A,R010,09/15/2019,06:00:00,773,456,10
N062A,R010,11/06/2019,05:00:00,553,456,10
R145,R032,11/28/2019,03:00:00,390,459,7
A021,R032,12/22/2019,03:00:00,478,458,8
A021,R032,02/01/2019,07:00:00,390,457,8
N062,R011,03/07/2019,08:09:29,3295,455,10
